Baukoa VE-Q e5-2946,,3312.125,697.59375,29419.03125
Baukoa VE-Q e5-5769,,3367,722.8125,29425.5625
Baukoa WO-R e4-1540,,3591.5625,318.78125,29266.71875
Baukoa YK-X e1-1573,,2617.5625,907.96875,28722.3125
Baukoa YU-P e5-1741,,3223.90625,387.71875,29376.96875
Baukoa ZP-X e1-4334,,2994.8125,1059.59375,28814.625
Baulaa LG-Y e1,,13923.75,-16.875,28557.46875
Baulae VO-R e4-0,,17413.90625,415.96875,29186.21875
Bauloe FM-V e2-113,,7885.46875,633.3125,28911.90625
Bauloe PX-U e2-52,,8417.03125,162.28125,28935.46875
Bauloe QD-T e3-354,,7988.25,278.1875,29078.125
Bauloe QY-R e4-645,,8353.34375,773.0625,29186.0625
Baulue YU-Y e0,,21709.6875,469.71875,28562.875
Blaa Eaec HH-U e3-4622,,-8165.3125,-77.53125,15038.75
Blaa Eaec HH-U e3-5767,,-8122.78125,-146.25,14989.9375
Blaa Eaec RI-B e4327,,-8215.71875,-62.71875,14431.0625
Blaa Hypa LD-S e4-130,,-8858,-445.625,12642.65625
Blaa Hypa OZ-O e6-248,,-8939.15625,-54,12991.4375
Blaa Hypa RT-Q e5-6951,,-7848.1875,-154.65625,12812.25
Blaa Hypa SZ-O e6-464,,-8331.21875,-154.34375,12976.59375
Blaa Hypa VZ-O e6-566,,-7803.1875,-98.8125,12927.96875
Blaa Hypa YA-W e2-364,,-8999.3125,-28,12368.40625
Blaa Hypa ZF-O e6-39,,-8449.8125,-673.78125,12881.375
Blaa Hypai DR-V e2-16,,1496.125,-397.96875,12226.71875
Blaa Phoe RO-Q e5-20,,-5585.03125,-211.84375,15380.5
Blaa Phoe XO-Z e171,,-5192.625,-138,14475.96875
Blae Eaec AW-N e6-1375,,-2476.1875,-1066.90625,15430.375
Blae Eaec NT-Q e5-7621,,-2027.6875,-42.25,15401.75
Blae Eaec PY-R e4-2300,,-2060.21875,-598.21875,15122.46875
Blae Eaec QO-Z e335,,-2579.5625,-49.09375,14473.125
Blae Eaec UD-B e2836,,-1647.15625,-248.03125,14436.875
Blae Hypai WO-Z e6,,8584,-170.4375,11912.03125
Blae Phoe ND-S e4-274,,475.625,-493.875,15187.375
Blae Phoe SO-Q e5-3806,,897.5625,-282.25,15331.03125
Blae Phoe UU-O e6-3701,,715.625,-291.125,15498.84375
Blaea Aip NX-U e2-3,,24790.9375,182.59375,14811.875
Blau Aescs UD-T e3-225,,-7968.59375,152.84375,12448.25
Blau Aescs WP-P e5-3333,,-8934.875,154.09375,12769.28125
Blau Aihm ER-N e6-302,,1599.53125,83.125,15462.5
Blau Aihm HW-N e6-1951,,2354.53125,225.5,15526.125
Blau Aihm KS-T e3-2193,,1615.4375,659.125,14950.40625
Blau Aihm SZ-P e5-108,,1342.6875,523.875,15299.28125
Blau Ais LM-W e1-34,,1815.65625,1402.78125,14679.21875
Blau Chrea CG-O e6-3,,-5376.75,473.21875,53972.5625
Bleae Aescs FR-N e6-18,,-3295.40625,100.1875,12969.65625
Bleae Aescs UY-S e3-66,,-3173.375,14.71875,12425.875
Bleae Aescs WF-O e6-22,,-3833.1875,510.15625,12919.5625
Bleae Aescs ZE-A e204,,-3599,285.90625,11743.53125
Bleae Thaa RY-S e3-17,,-3585.3125,33.09375,2139.375
Bleethai CH-U e3-248,,-6413.75,-181.8125,38053.78125
Bleethai TD-B e3254,,-5656.40625,-219.5,37476.21875
Bleethoae SU-O e6-245,,-2298.34375,-298.71875,38515.25
Bleethuae JN-S e4-175,,499.96875,-79.5625,38239.5625
Bleia Flyuae DH-U e3-26,,-3676.53125,-181.65625,43236.09375
Bleia Flyuae EB-W e2-1,,-2901.34375,-162.34375,42936.75
Bleia Phreia BQ-X e1-157,,-464.5625,-1495.21875,14754.625
Blia Aod QE-Q e5-0,,25598.25,721.84375,43507.65625
Blie Airg EA-A e169,,-10842.34375,130.875,14374.875
Blie Airg YP-O e6-42,,-10597.46875,828,15427.375
Blie Phlue LX-U e2-14,,-21646.375,171.40625,12289.90625
Blo Aescs EM-V e2-119,,-7587.9375,705.5625,12282.96875
Blo Aihm UY-S e3-92,,3201.875,-24.1875,15042.34375
Blo Air KH-V e2-53,,-7089.71875,1757.03125,14843.5
Blo Chroa UE-R e4-18,,5165.375,65.75,53585.9375
Blo Chroa ZE-R e4-6,,5966.34375,78.46875,53517.5
Bloo Eaeb UY-A e8,,-25023.625,-389.75,14380.375
Blooe Dryou WU-X e1-1,,24626.9375,-145.9375,4446.6875
Blooe Dryue AQ-X e1-11,,-18593.75,-206.75,4390.625
Bloomee HN-S e4-3591,,-3675.5,-1452.90625,25404.625
Bloomoa ON-T e3-220,,-7063.15625,-2076.15625,25235.40625
Blu Ain KC-U e3-1271,,953.78125,941.875,15053.25
Blu Ain LX-T e3-2671,,832.65625,934.46875,15027.5
Blu Ain NM-W e1-585,,877.1875,52.90625,14755.84375
Blu Ain TI-T e3-232,,1068.71875,296.28125,14978
Blu Ain ZE-R e4-840,,779.21875,28.28125,15222.78125
Blua Eaec RT-Q e5-344,,-6531.1875,-145.21875,15307.09375
Blua Eaec TO-Q e5-6089,,-6590.34375,-239.96875,15367.125
Blua Hypa QU-O e6-659,,-7666.8125,-316.5625,12926.90625
Blua Hypa QU-O e6-3848,,-7675.09375,-298.0625,12998.5625
Blua Hypa TU-O e6-63,,-7206.1875,-296.875,12971.1875
Blua Hypa XJ-Z e127,,-6885.09375,-214.5,11944.9375
Blua Hypoea UD-B e0,,-6762.09375,-1598.21875,11749.53125
Blua Hypue HR-V e2-35,,-4346.8125,-393.1875,12219.375
Blue Eaewsy CB-W e2-631,,-9525.75,-153.15625,14825.71875
Blue Eaewsy DB-W e2-565,,-9488.71875,-44.4375,14854.65625
Blue Eaewsy RN-T e3-170,,-9068.09375,-788.65625,14993.59375
Blue Eaewsy TO-Q e5-376,,-9081.34375,-246.5,15345.96875
Blue Eaewsy VJ-Q e5-4335,,-9066.84375,-476.90625,15262.03125
Blue Eaewsy XY-A e1057,,-9163.6875,-362,14398.53125
Boeft BV-X e1-797,,1160.1875,-77.59375,16008.8125
Boeft HW-V e2-309,,1190.78125,-322.1875,16211.5625
Boeft JR-W e1-77,,472.90625,-1063.90625,16028.4375
Boeft PI-B e7392,,502.78125,-64.6875,15674.46875
Boeft SJ-Q e5-291,,649.40625,-383,16536.75
Boeft VO-Z e626,,778.125,-147.53125,15869.1875
Boeft YP-O e6-4942,,953.125,-446.46875,16849.5
Boekh BQ-X e1-39,,-10673.09375,-278.125,15897.21875
Boekh HN-S e4-248,,-11400.09375,-93.3125,16408.90625
Boekh KN-S e4-7970,,-10941,-51.25,16525.1875
Boekh RI-B e652,,-10666.59375,-179.65625,15720.125
Boekh WU-X e1-94,,-11259.46875,-168.625,15994.6875
Boekh YA-W e2-490,,-11465.65625,-43,16079.0625
Boekh YJ-Z e217,,-10560.875,-254.9375,15805.125
Boelts JS-T e3-1524,,-7570.25,-529.3125,16316.375
Boelts KD-S e4-1629,,-7700.34375,-406.125,16398
Boelts TI-B e835,,-6548.84375,-168.3125,15683.875
Boeph AQ-Y e74,,-8940.4375,-939.875,15775.8125
Boeph DL-X e1-259,,-8183.03125,-454.6875,15942.5
Boeph MI-B e737,,-8952.78125,-153.4375,15665.6875
Boeph RO-Z e661,,-8762.75,-120.625,15783.9375
Boeph TD-B e43,,-8098.8125,-213.875,15670.6875
Boeph UD-B e6727,,-7950.40625,-315.90625,15585
Boeph UJ-Z e94,,-8682.375,-342.03125,15764.15625
Boeph YE-Z e138,,-8300.65625,-350.6875,15847.84375
Boeph ZU-X e1-669,,-8130.65625,-144.625,15923.125
Boepp CW-V e2-516,,-866.15625,-295.71875,16184.0625
Boepp FQ-Y e1949,,-482.1875,-844.1875,15816
Boepp QI-B e6205,,-632.0625,-94.40625,15672.0625
Boepp SO-R e4-198,,-1013.5,-877.3125,16377.46875
Boepp UO-Z e4541,,-621.53125,-27.375,15737.90625
Boepp VJ-R e4-2283,,-745.875,-1091.4375,16496.71875
Boerst LN-T e3-0,,-21640.40625,-799.40625,16243.65625
Boerth AV-P e5-2330,,-4192.53125,-862.90625,16541.5625
Boerth BL-O e6-7230,,-4049.28125,-644.4375,16823.9375
Boerth CW-V e2-425,,-4827.46875,-218.09375,16117.46875
Boerth IM-V e2-128,,-4471.625,-592.40625,16180.375
Boerth SJ-Z e307,,-5084.40625,-316.90625,15890.9375
Boerth TU-O e6-1815,,-4610.90625,-226.4375,16801
Boesky BW-V e2-48,,-10101.6875,-324.25,16071.5625
Boesky LI-S e4-221,,-9769.0625,-315.59375,16465.40625
Boesky PD-B e7368,,-10120.28125,-229.25,15664.6875
Boesky ZK-X e1-1974,,-10022.53125,-456.6875,15983.46875
Boesky ZK-X e1-2658,,-10024.6875,-388.46875,15900.09375
Boeths AA-Z e626,,-3193.40625,-625.9375,15854.71875
Boeths AB-W e2-328,,-3462.71875,-53.84375,16060.9375
Boeths DR-V e2-4435,,-3613.09375,-485.09375,16195.5625
Boeths HR-V e2-138,,-3077.71875,-375.21875,16126.53125
Boeths KT-Q e5-601,,-3829.65625,-183.90625,16590.3125
Boewnst EG-X e1-1951,,-5752.75,-623.6875,15907.0625
Boewnst EW-V e2-508,,-5739.4375,-263.03125,16154.09375
Boewnst NI-S e4-718,,-5556.21875,-237.25,16481.875
Boewnst UP-O e6-6992,,-6010.03125,-479.125,16845.8125
Boewnst WO-Z e665,,-5379.90625,-161.875,15783.5
Brairaae FB-O e6-7755,,-2738.625,-955.625,32108.53125
Brairaae PJ-Q e5-154,,-3675.40625,-463.34375,31927.96875
Brairaae PT-R e4-1933,,-3634.71875,-790.625,31827.90625
Brairaae VD-T e3-4017,,-2767.375,-1025.96875,31607.90625
Braireau CL-X e1-4588,,-1897.03125,-450.21875,31379.46875
Braireau CW-V e2-774,,-2183.96875,-212.21875,31553.25
Braireau EB-X e1-2006,,-2202.0625,-794.8125,31292.65625
Braireau GB-X e1-7896,,-1965.25,-740.84375,31386.875
Braireau GH-U e3-719,,-1837.4375,-183.90625,31684.8125
Braireau GM-V e2-1224,,-2254.15625,-638.46875,31418.5625
Braireau IH-V e2-4497,,-2247.71875,-757.6875,31487.09375
Braireau LH-V e2-185,,-1746.5625,-778.8125,31529.75
Braireau LM-V e2-75,,-1457.125,-655.3125,31492.78125
Braireau PD-S e4-1837,,-1704.125,-439.9375,31851.1875
Braireau VU-P e5-5121,,-2408.09375,-902.84375,32032.34375
Braireau WJ-Z e2810,,-1978.28125,-326.28125,31182.75
Brairee BQ-Y e587 ,,-1044.6875,-914.40625,31192.6875
Brairee JI-S e4-3072,,-1177.40625,-200.75,31845.46875
Brairee KD-S e4-2776,,-1202.71875,-474.5625,31739.8125
Brairee MN-T e3-1437,,-933.15625,-729.15625,31673.5
Brairee MT-Q e5-857,,-879.09375,-88.09375,31952.0625
Brairee PD-S e4-645,,-389.8125,-376.375,31740.3125
Brairee XJ-R e4-1940,,-421.0625,-1014.75,31760.15625
Brairee YA-O e6-4374,,-1197.40625,-926.78125,32210.3125
Brairoa AV-X e1-1675,,-4167.1875,-115.28125,31304.78125
Brairoa BQ-Y e425,,-4924.53125,-902,31177.25
Brairoa EB-X e1-5891,,-4739.125,-668.03125,31266.21875
Brairoa EM-V e2-7707,,-5179.28125,-534.15625,31467.6875
Brairoa JL-Y e8183,,-3941.125,-999.0625,31130.65625
Brairoa LG-Y e4580,,-3924.6875,-1272.3125,31238.90625
Brairoa SI-T e3-1292,,-4144,-868,31615.53125
Brairoa SJ-Q e5-7813,,-4532.34375,-465.25,31975.40625
Brairoa TJ-Q e5-7877,,-4273.90625,-348.25,31949.9375
Brairoa UT-R e4-6917,,-4211.3125,-730.75,31804.03125
Brairoa WO-A e6616,,-4747.71875,-762,30999.21875
Brairoa XZ-Y e3580,,-5021.53125,-508.3125,31121.53125
Brairoa YU-P e5-6650,,-4465.5,-945.53125,31991.40625
Brairoa ZJ-Z e13,,-3939.90625,-255.59375,31193.46875
Brairuia DB-W e2-1965,,-5532.53125,-99.96875,31541.28125
Brairuia FL-X e1-7767,,-5298.3125,-353.46875,31338.65625
Brairuia HG-X e1-2448,,-5309.40625,-646.3125,31410.4375
Brairuia II-S e4-110,,-6463.53125,-240.8125,31837.71875
